STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,AWND,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,WDF2,WDF5,WSF2,WSF5,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT09
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,7/12/2018,3.36,0,0,0,69,84,55,310,310,12.1,15,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,7/13/2018,5.14,0,0,0,72,87,57,180,170,15,18.1,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,7/14/2018,6.93,0.03,0,0,79,88,73,330,320,15,18.1,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,7/15/2018,3.13,0,0,0,78,90,69,330,300,14.1,17,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,7/16/2018,4.92,0.11,0,0,78,95,66,260,240,23,29.1,1,,1,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,7/17/2018,9.62,0.32,0,0,74,83,67,290,300,21.9,25.9,1,,1,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,7/18/2018,7.16,0,0,0,69,74,57,300,310,17,23,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,7/19/2018,3.8,0,0,0,66,81,51,20,10,13,15,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,7/20/2018,8.72,0,0,0,71,87,55,170,160,18.1,23.9,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,7/21/2018,9.62,0,0,0,73,85,61,130,130,21,29.1,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,7/22/2018,15.21,0.2,0,0,73,88,62,90,90,29.1,35.1,1,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,7/23/2018,9.62,0.28,0,0,76,89,69,130,140,30,38,1,,1,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,7/24/2018,8.28,0.64,0,0,74,78,72,150,170,18.1,21.9,1,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,7/25/2018,5.14,1.33,0,0,73,75,69,260,260,15,18.1,1,,1,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,7/26/2018,6.04,0.18,0,0,74,84,66,160,170,23.9,30,1,,1,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,7/27/2018,5.82,0.02,0,0,73,83,65,340,330,17,19.9,,,1,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,7/28/2018,7.61,0,0,0,70,81,62,310,330,16.1,19.9,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,7/29/2018,5.82,0,0,0,69,79,63,250,270,13,16.1,,,,,,,1,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,7/30/2018,4.25,0,0,0,69,81,58,230,240,14.1,18.1,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,7/31/2018,6.04,0,0,0,72,80,61,150,150,14.1,17,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,8/1/2018,8.05,0.28,0,0,76,84,72,270,270,19.9,23.9,1,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,8/2/2018,5.14,0,0,0,75,81,68,240,240,14.1,16.1,1,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,8/3/2018,3.58,0.01,0,0,74,79,69,80,110,8.9,11,1,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,8/4/2018,3.8,0,0,0,75,87,63,250,260,14.1,17,1,,,,,,1,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,8/5/2018,4.03,0,0,0,76,89,63,240,240,15,18.1,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,8/6/2018,5.37,0.52,0,0,80,91,68,250,230,40,51,1,,1,,,,1,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,8/7/2018,4.7,0,0,0,73,80,66,280,300,13,19,1,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,8/8/2018,4.03,0.67,0,0,72,81,65,280,280,18.1,23.9,1,,1,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,8/9/2018,7.16,0.03,0,0,73,81,65,280,280,18.1,23,1,,,,,,1,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,8/10/2018,5.59,0,0,0,72,80,62,330,310,13,15,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,8/11/2018,2.68,0,0,0,67,79,58,80,90,8.9,12.1,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,8/12/2018,3.58,0,0,0,71,83,62,50,60,13,17,1,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,8/13/2018,3.8,0.01,0,0,71,77,65,70,70,8.1,10.1,1,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,8/14/2018,6.49,0.3,0,0,71,73,65,260,290,15,21,1,,1,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,8/15/2018,8.72,0,0,0,75,87,66,300,300,17,21.9,1,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,8/16/2018,5.82,0,0,0,77,86,70,250,240,18.1,25.1,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,8/17/2018,7.16,0.61,0,0,75,85,68,270,270,19.9,27.1,1,,1,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,8/18/2018,6.93,0.01,0,0,69,74,61,340,340,15,19.9,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,8/19/2018,4.47,0,0,0,67,77,58,90,90,13,17,1,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,8/20/2018,6.26,0,0,0,69,78,60,100,90,14.1,16.1,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,8/21/2018,10.29,0,0,0,69,74,64,150,160,25.1,33.1,1,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,8/22/2018,12.3,0.22,0,0,71,75,61,250,260,25.9,35.1,1,,1,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,8/23/2018,9.17,0,0,0,65,76,53,270,270,18.1,23.9,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,8/24/2018,6.26,0,0,0,70,81,58,240,230,14.1,18.1,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,8/25/2018,8.72,0,0,0,69,81,59,190,180,21,25.1,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,8/26/2018,7.16,0.01,0,0,73,82,68,340,230,15,18.1,1,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,8/27/2018,3.36,0,0,0,75,84,67,210,220,12.1,15,1,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,8/28/2018,10.96,0,0,0,82,91,74,220,230,25.1,33.1,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,8/29/2018,10.07,0.27,0,0,81,92,71,240,220,25.1,33.1,1,,1,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,8/30/2018,8.28,0.02,0,0,71,75,57,320,270,16.1,19,1,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,8/31/2018,6.71,0,0,0,63,74,55,160,140,14.1,18.1,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,9/1/2018,9.17,0,0,0,72,81,66,170,170,17,21.9,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,9/2/2018,8.05,0.16,0,0,76,86,70,220,220,19.9,23,1,,,,,,1,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,9/3/2018,6.26,0.19,0,0,78,91,69,240,260,25.1,32,1,,1,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,9/4/2018,4.03,0,0,0,76,85,69,300,290,10.1,14.1,1,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,9/5/2018,6.71,0,0,0,78,92,66,200,210,17,21,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,9/6/2018,9.4,0,0,0,79,80,66,340,340,21.9,25.1,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,9/7/2018,4.47,0,0,0,67,76,59,320,330,15,19,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,9/8/2018,5.14,0,0,0,60,63,49,320,330,12.1,14.1,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,9/9/2018,7.61,0,0,0,52,59,46,70,90,14.1,18.1,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,9/10/2018,10.29,1.06,0,0,53,58,50,80,80,17,21.9,1,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,9/11/2018,4.7,0.06,0,0,60,70,55,90,80,10.1,14.1,1,,,,,,1,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,9/12/2018,2.24,0,0,0,66,76,60,100,30,8.1,12.1,1,1,,,,,1,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,9/13/2018,5.59,0,0,0,70,82,62,80,80,12.1,14.1,1,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,9/14/2018,4.92,0,0,0,72,82,65,150,150,12.1,15,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,9/15/2018,2.91,0,0,0,74,85,65,30,30,12.1,13,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,9/16/2018,2.24,0,0,0,74,86,63,40,50,8.9,12.1,1,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,9/17/2018,6.93,0.24,0,0,73,80,62,180,220,15,19.9,1,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,9/18/2018,4.7,0.07,0,0,71,81,64,280,270,15,19,1,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,9/19/2018,6.71,0,0,0,66,72,52,310,320,18.1,21.9,1,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,9/20/2018,4.47,0,0,0,59,71,49,80,80,10.1,14.1,1,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,9/21/2018,16.78,0.05,0,0,71,79,65,180,180,35.1,42.9,1,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,9/22/2018,8.5,0,0,0,61,66,46,290,290,23.9,32,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,9/23/2018,2.91,0,0,0,53,67,41,360,350,8.9,11,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,9/24/2018,10.29,0,0,0,56,71,45,130,130,18.1,23,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,9/25/2018,8.5,0.85,0,0,56,69,50,170,170,16.1,21.9,1,,1,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,9/26/2018,10.96,0.37,0,0,69,77,51,270,270,28,38,1,,1,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,9/27/2018,3.36,0,0,0,56,62,47,60,70,8.1,11,1,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,9/28/2018,6.04,0.2,0,0,59,71,53,120,110,16.1,21,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,9/29/2018,6.49,0,0,0,57,65,46,300,250,16.1,21.9,1,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,9/30/2018,3.36,0,0,0,52,60,43,210,230,13,19,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,10/1/2018,4.47,0.03,0,0,54,56,53,340,320,12.1,15,1,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,10/2/2018,5.14,0.58,0,0,58,72,51,310,310,18.1,23,1,,1,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,10/3/2018,6.71,0,0,0,57,60,52,290,290,14.1,17,1,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,10/4/2018,9.4,0.1,0,0,61,71,51,280,190,17,23.9,1,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,10/5/2018,3.8,0,0,0,51,60,38,350,350,12.1,14.1,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,10/6/2018,8.05,0.05,0,0,59,76,49,180,180,15,19.9,1,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,10/7/2018,5.82,0.14,0,0,63,67,54,310,300,15,19.9,1,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,10/8/2018,4.92,0,0,0,60,75,54,170,170,14.1,21,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,10/9/2018,9.62,0,0,0,75,84,70,210,220,16.1,21.9,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,10/10/2018,8.05,0.01,0,0,74,82,67,190,180,17,23,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,10/11/2018,9.84,0.35,0,0,70,73,55,260,260,21,27.1,1,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,10/12/2018,13.65,0.03,0,0,52,55,45,280,280,23.9,33.1,1,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,10/13/2018,8.05,0.22,0,0,45,48,42,260,260,19.9,23.9,1,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,10/14/2018,4.7,0,0,0,47,59,39,240,200,13,16.1,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,10/15/2018,11.18,0.05,0,0,50,63,41,290,280,33.1,48.1,1,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,10/16/2018,11.41,0,0,0,46,52,38,250,250,21.9,25.9,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,10/17/2018,14.09,0.13,0,0,45,52,39,280,290,23.9,32,1,,1,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,10/18/2018,11.63,0,0,0,39,43,32,270,280,23,31.1,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,10/19/2018,10.07,0,0,0,46,63,35,190,200,19.9,25.1,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,10/20/2018,12.97,0,0,0,53,57,40,240,240,23.9,30,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,10/21/2018,13.65,0,0,0,39,41,34,300,280,23,29.1,1,,,,1,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,10/22/2018,5.82,0,0,0,40,46,37,190,190,13,15,,,,1,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,10/23/2018,6.71,0.58,0,0,43,55,33,250,250,19.9,25.1,1,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,10/24/2018,11.18,0.45,0,0,41,45,37,260,290,18.1,25.1,1,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,10/25/2018,8.28,0.06,0,0,37,39,32,300,290,15,19.9,1,,,,,1,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,10/26/2018,4.92,0,0,0,37,41,30,60,60,10.1,13,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,10/27/2018,8.72,0.94,0,0,38,39,36,70,80,18.1,28,1,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,10/28/2018,5.37,0.22,0,0,39,44,35,240,240,16.1,19.9,1,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,10/29/2018,8.95,0.16,0,0,43,46,39,270,270,25.1,32,1,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,10/30/2018,7.61,0,0,0,41,50,32,270,270,19.9,23,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,10/31/2018,7.61,0.09,0,0,44,61,31,210,210,16.1,21.9,1,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,11/1/2018,4.25,0.42,0,0,49,50,46,60,50,13,17,1,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,11/2/2018,2.46,0.11,0,0,49,55,45,280,270,16.1,21.9,1,1,,,,,1,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,11/3/2018,12.75,0.22,0,0,43,46,37,260,260,28,36.9,1,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,11/4/2018,8.05,0,0,0,41,46,37,260,260,18.1,23,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,11/5/2018,8.95,0.24,0,0,42,50,39,80,80,16.1,21.9,1,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,11/6/2018,11.41,0.36,0,0,48,61,43,250,250,23.9,33.1,1,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,11/7/2018,16.55,0,0,0,51,56,41,240,240,29.1,38.9,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,11/8/2018,10.51,0,0,0,42,46,36,250,250,18.1,23.9,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,11/9/2018,7.61,0.69,0,0,36,40,32,110,120,19.9,25.1,1,,,,,1,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,11/10/2018,18.57,0.04,0.3,0,35,41,31,250,240,35.1,44.1,1,,,,1,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,11/11/2018,6.26,0.05,0.5,0,33,37,28,250,250,23,29.1,1,,,,1,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,11/12/2018,3.8,0,0,0,35,46,27,190,190,13,17,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,11/13/2018,8.05,0.36,1.1,0,37,42,29,300,310,19.9,25.1,1,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,11/14/2018,10.51,0.1,2.5,3.1,27,29,20,260,260,23.9,35.1,1,,,,,,,1
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,11/15/2018,10.29,0.36,2.6,2,22,27,18,70,70,18.1,28,1,,,,1,1,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,11/16/2018,9.62,1.31,8.3,11,28,35,23,250,250,23,29.1,1,1,,1,,1,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,11/17/2018,12.75,0,0,7.9,36,38,31,270,240,19.9,25.9,1,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,11/18/2018,4.25,0.1,0.4,5.1,31,33,28,320,320,10.1,13,1,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,11/19/2018,3.8,0,0,5.1,33,40,28,250,240,13,14.1,1,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,11/20/2018,6.26,0.03,0,3.9,31,35,27,260,260,18.1,23.9,1,,,1,1,,1,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,11/21/2018,16.55,0.04,1.2,3.1,29,35,15,270,270,33.1,45,1,,,,1,,,1
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,11/22/2018,7.83,0,0.6,5.1,14,16,5,300,320,18.1,25.1,1,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,11/23/2018,6.93,0,0,3.9,11,29,-1,140,190,13,18.1,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,11/24/2018,9.17,0.28,0,3.9,30,40,22,190,160,18.1,23,1,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,11/25/2018,3.36,0.06,0,2,36,42,32,250,240,12.1,15,1,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,11/26/2018,10.74,0.67,0,1.2,37,39,34,80,80,21.9,27.1,1,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,11/27/2018,12.75,0.5,1.3,0,34,36,31,250,250,21.9,28,1,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,11/28/2018,14.32,0.25,2.7,3.1,31,33,30,290,290,19.9,25.9,1,,,,,,,
